Order,Property Id,DOF Gross Floor Area,Largest Property Use Type - Gross Floor Area (ft²),Year Built,Number of Buildings - Self-reported,Occupancy,Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Indirect GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
12525,4411814,50996.0,50996.0,1939,1,100,77.1,3.0,2853798.9,30798.0,49.5,1840.2,36.09,,,,,4.289088639014612,4.345103280569283,1.0986122886681098,5.171619713502079,7.517629540348261,3.586015818654697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11612,3094772,106000.0,106200.0,1931,1,100,96.2,3.1,8446300.0,91031.0,106.2,7758.4,73.05,40.602238,-73.954146,15.0,558.0,4.5031374604229395,4.566429357671661,1.1314021114911006,6.106131622086108,8.956531406351088,4.291144138196708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11033,3447346,88920.0,96330.0,1957,1,100,60.5,2.8,4554700.1,48962.2,91.2,3400.6,35.3,40.633077,-74.03137,10.0,36.0,4.051784947803305,4.102643365036796,1.0296194171811581,5.488524417615982,8.131707165623386,3.563882963939251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,5032695,51157.0,51147.0,2013,1,95,74.4,16.4,939800.0,9398.0,266.1,2998.2,58.62,40.750667,-73.985884,5.0,84.0,4.309455941839047,4.309455941839047,2.797281334830153,3.910021002757473,8.005767387578214,4.071075935282746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,3136671,159996.0,121054.0,1959,1,100,,,15015189.1,,584.0,13810.7,114.09,40.764108,-73.992343,4.0,129.0,5.170483995038151,,,6.6814818346589995,9.533198933026062,4.736987610608278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12878,3121350,234000.0,247000.0,1965,1,100,87.5,5.3,13313099.8,141406.0,425.7,,,,,,,4.403054001865957,4.471638793363569,1.667706820558076,6.778898656857133,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9243,5864833,76236.0,77770.0,1925,1,100,41.8,8.1,1016817.6,10988.3,194.5,2281.6,29.34,40.678003000000004,-73.973952,6.0,161.0,3.6888794541139363,3.7328963395307104,2.0918640616783932,3.9889840465642745,7.732632230219977,3.3789517727148355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13548,4408056,463500.0,449400.0,1956,1,100,92.1,4.8,34511533.6,340197.3,700.8,13790.3,30.69,,,,,4.539030383483547,4.522874943261261,1.5686159179138452,7.513763801725319,9.531720725445565,3.4239368686316447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,4833230,88242.0,72520.0,1901,1,100,89.2,12.7,1193987.2,11939.9,290.6,5772.3,79.6,40.795417,-73.97120799999999,7.0,183.0,4.4520190064939165,4.490881039585964,2.5416019934645457,5.329816033607408,8.66082589359508,4.377014092850337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,2665244,68580.0,68570.0,1922,1,100,134.5,9.2,6527555.9,70628.6,200.5,9017.8,131.51,40.862935,-73.902116,7.0,265.0,4.841822087327094,4.901564199041894,2.2192034840549946,5.8484598526909775,9.106955680868607,4.879082894353873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13710,2777301,76649.0,76670.0,1963,1,100,111.0,4.5,6833999.6,73419.3,108.3,,,,,,,4.648229675448539,4.709530201312334,1.5040773967762742,5.8944028342648505,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,2671362,155513.0,127038.0,2006,1,100,104.4,16.5,5923459.3,64309.7,707.3,,,40.757593,-73.978862,5.0,96.0,4.61512051684126,4.648229675448539,2.803360380906535,5.751301990624177,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,2810748,63961.0,65300.0,1983,1,100,70.3,4.2,3346699.8,36469.4,87.7,,,40.826739,-73.940344,10.0,23502.0,4.185098925490565,4.252771798816619,1.4350845252893227,5.180659323079804,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12078,4926079,79896.0,79896.0,1927,1,100,207.2,9.9,6596000.1,65960.0,253.0,6176.8,77.31,,,,,5.282187984618153,5.333684510385328,2.2925347571405443,6.724433221854599,8.728555616994607,4.347823313332383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13277,4405684,75378.0,80831.0,1939,1,100,77.0,3.6,62887.1,628.9,105.2,2463.3,28.01,,,,,4.2710950739666,4.343805421853684,1.2809338454620642,5.944372939574132,7.8092571933828525,3.332561589272017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,2386543,217720.0,208606.0,1968,1,100,80.7,8.6,10150854.9,110946.5,584.3,,,40.774183,-73.952952,8.0,138.0,4.334672938290411,4.390738575275903,2.151762203259462,6.290086559598097,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,2679425,124600.0,136070.0,1963,1,100,100.3,5.6,,,926.4,,,40.711249,-73.98445,3.0,202.0,4.550714000192032,4.60816569496789,1.7227665977411035,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5288,3112128,58429.0,58430.0,1915,1,100,101.1,5.3,4364864.6,48425.0,101.2,3348.4,57.31,40.801109000000004,-73.95252099999999,10.0,216.0,4.536891345234797,4.616110126026426,1.667706820558076,5.445874930905651,8.1162378987859,4.048475128563646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12675,4411916,306990.0,310997.0,1953,1,100,109.2,3.3,27565314.5,290907.7,330.3,,,,,,,4.645351975620923,4.693181063310805,1.1939224684724346,7.349937970025464,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,2681119,180704.0,356246.0,1925,1,100,35.7,5.3,5383545.3,63332.9,629.1,2273.6,6.3,40.752608,-73.98944300000001,5.0,109.0,3.517497837358316,3.5751506887855933,1.667706820558076,5.655642099328266,7.729119757342836,1.840549633397487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8528,3129093,67248.0,74645.0,1925,1,100,,4.0,373609.1,3809.8,95.3,,,40.872254999999996,-73.866129,12.0,374.0,4.74493212836325,,1.3862943611198906,6.329720905522696,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12987,2796336,97200.0,97200.0,1942,1,100,,,,,123.8,4965.6,43.79,,,,,2.468099531471619,,,-inf,8.510289415099443,3.779405480813307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14694,4955162,145446.0,135846.0,1960,1,100,,3.7,4906039.1,54329.4,162.6,3762.0,27.69,40.648311,-74.084801,1.0,7.0,3.996364153861897,,1.308332819650179,5.751937516543248,8.232706009860976,3.3210713371828704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988,2679809,111672.0,130284.0,1943,1,100,95.2,3.3,462700.0,4627.0,142.6,5415.7,41.57,,,,,4.470495282661489,4.55597994179732,1.1939224684724346,6.581332378213926,8.597057421625157,3.727378753264546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9468,3387665,63120.0,70632.0,1927,1,100,85.9,3.5,4774500.2,52314.3,81.4,6171.5,87.37,40.664664,-73.939865,9.0,331.0,4.382026634673881,4.45318382899021,1.252762968495368,5.535758222563071,8.727697199183984,4.470151974310003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11698,3523206,136296.0,154012.0,1962,1,100,95.1,4.1,11642100.3,125121.6,208.7,11339.7,73.63,40.586195000000004,-73.956829,15.0,606.0,4.502029427068578,4.554928969551344,1.410986973710262,6.427135497273212,9.336065121905348,4.299052551380625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11341,3447380,53325.0,62213.0,1925,1,100,85.2,3.3,4315599.5,45962.1,67.8,4783.2,76.88,40.627724,-73.956784,14.0,762.0,4.395682961121367,4.44500143383527,1.1939224684724346,5.434594984840585,8.472865057566695,4.342245764662037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,4405694,128461.0,137144.0,1931,1,100,59.0,3.4,6515989.6,65159.9,152.0,,,40.800646,-73.97122399999999,7.0,191.0,4.085976312551584,4.07753744390572,1.2237754316221157,5.846727750641299,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,5851417,230654.0,230654.0,1926,1,100,81.4,21.6,1716200.0,17809.9,1576.7,19956.6,86.52,40.759212,-73.97462,5.0,102.0,4.395682961121367,4.399375273008495,3.0726933146901194,4.513054897080286,9.90131519467447,4.460375601084858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8584,4279948,67224.0,67224.0,1941,1,100,99.4,3.8,347616.4,3513.8,82.7,487.1,7.25,40.892624,-73.859914,12.0,420.0,4.52720864451838,4.599152113662528,1.33500106673234,5.975081067857458,6.188469440812497,1.9810014688665833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7972,4405288,64400.0,64400.0,1939,1,100,73.0,3.8,723411.0,7234.1,78.0,4677.8,72.64,40.883146,-73.883719,7.0,421.0,4.290459441148391,4.290459441148391,1.33500106673234,5.615679593101228,8.450583192916794,4.285515734293038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14427,4940488,74361.0,74361.0,1949,1,95,63.6,2.6,2923032.4,29230.3,61.2,4990.2,67.11,,,,,4.130354999745133,4.152613470346076,0.9555114450274363,5.448890225027411,8.515231268102697,4.206333064170148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4120,2656673,71784.0,86250.0,1920,1,100,82.0,3.9,,,445.4,,,40.757864,-73.961843,6.0,10601.0,4.280824129164719,4.406719247264253,1.3609765531356006,-inf,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5743,4005876,84600.0,84600.0,1910,1,100,88.1,3.2,6115409.9,65286.3,89.3,5784.4,68.37,40.82339,-73.939234,10.0,234.0,4.4272389774954295,4.478472532942134,1.1631508098056809,5.783209608287523,8.662919917740638,4.2249341319257026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9341,4398461,86040.0,86040.0,1923,1,100,82.3,4.2,5245162.8,58379.0,120.0,3467.3,40.3,40.674189,-73.967832,8.0,207.0,4.330733340286331,4.410371107683024,1.4350845252893227,5.629777061345705,8.15113147208284,3.696351468952637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12812,5860518,354254.0,404861.0,1989,1,85,62.3,9.7,11565650.2,117959.7,1266.6,15443.8,38.15,,,,,4.131961425793407,4.131961425793407,2.272125885509337,6.420483408169882,9.644962907287324,3.641525757730466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11167,2669113,54000.0,53990.0,1927,1,100,91.1,4.7,3739809.8,40440.4,84.7,1231.6,22.81,40.608167,-73.998124,11.0,284.0,4.456670177669648,4.511957804265912,1.547562508716013,5.291292751611072,7.116069416050345,3.1271990362962967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,8604,565000.0,577534.0,1989,1,95,65.4,12.0,374132.2,3741.3,2984.6,,,40.758309999999994,-73.982504,5.0,125.0,4.130354999745133,4.180522258463153,2.4849066497880004,2.990719731730447,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8596,2643416,80844.0,80844.0,1950,1,100,,,396223.1,,335.8,6044.6,74.77,40.881703,-73.838998,12.0,460.0,3.906004933102583,,,3.044522437723423,8.706920590470785,4.314416735011824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10423,2814352,59456.0,66168.0,1949,1,100,85.9,4.0,4348206.1,47899.2,84.7,3492.1,52.78,40.65272,-73.94815799999999,17.0,818.0,4.375757021660286,4.45318382899021,1.3862943611198906,5.442417710521793,8.158258553433772,3.966132331075178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,2638783,85836.0,85836.0,1925,1,100,,,4448127.7,48958.6,104.8,2436.4,28.38,40.781542,-73.98320600000001,7.0,163.0,4.174387269895637,,,5.465102184192863,7.7982768189623295,3.3456846717318967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,2710741,215099.0,197309.0,1920,1,100,88.8,5.2,13272199.4,144673.8,346.1,14236.9,69.86,40.762505,-73.985936,5.0,131.0,4.423648309364701,4.486386649998124,1.6486586255873816,6.558197802812269,9.563592464637402,4.246493239378686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9226,4844233,50082.0,25082.0,2009,1,100,157.3,25.3,1565299.9,17805.4,204.8,4671.7,186.26,40.645615,-74.020554,7.0,22.0,5.0132984115157395,5.058154810064233,3.2308043957334744,4.420044701861403,8.449278310117595,5.227143547093512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,3108358,157401.0,148185.0,1971,1,100,85.9,5.9,10250438.6,102504.4,300.0,4495.8,28.86,40.777418,-73.950639,8.0,14602.0,4.460144413937834,4.45318382899021,1.7749523509116738,6.299867942373015,8.41089890659832,3.3624565533457247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7262,2805406,65994.0,72593.0,1927,1,100,122.4,6.5,,,151.9,7392.2,101.83,40.850538,-73.916987,5.0,21501.0,4.740574822994295,4.807294370078226,1.8718021769015913,6.220192476716092,8.908180669232562,4.623304756183574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12520,4952704,65000.0,75833.0,1939,1,100,73.4,3.1,4138942.4,44886.3,76.1,,,,,,,4.23410650459726,4.29592393562047,1.1314021114911006,5.481888142742423,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9568,4125396,52200.0,52225.0,1910,1,80,64.7,3.5,,,59.0,3434.5,65.76,40.676096,-73.921094,16.0,303.0,4.174387269895637,4.169761201506855,1.252762968495368,5.322033893165353,8.141626633653937,4.186011750747925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2817525,74120.0,76220.0,1929,1,100,,,228391.8,,96.7,,,40.736457,-73.98328599999999,6.0,64.0,4.735320870453137,,,6.346337869100086,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,2941942,54838.0,53837.0,1917,1,100,125.1,9.6,353100.0,3531.0,164.9,9057.4,168.24,40.763206,-73.97854699999999,5.0,137.0,4.7808027546312495,4.829113417472866,2.2617630984737906,5.833933159121246,9.111337382134176,5.1253915313944445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,3128567,263883.0,86303.0,1966,1,100,20.8,5.3,243909.4,2477.7,146.8,2823.9,32.72,,,,,3.054001181677967,3.0349529867072724,1.667706820558076,2.5649493574615367,7.945874187221285,3.487986511734546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8812,5840187,75000.0,75000.0,1960,1,100,95.8,4.6,5446099.6,60056.7,112.7,5226.0,69.68,40.895779,-73.89690300000001,8.0,351.0,4.486386649998124,4.562262684976814,1.5260563034950492,5.6674642119820895,8.561401446080557,4.243913332544247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11772,3494778,75222.0,86505.0,1951,1,100,96.8,3.6,6816153.3,73114.7,100.8,7707.9,89.1,40.616505,-73.95464399999999,14.0,758.0,4.515245478460105,4.572646994282532,1.2809338454620642,5.8916442118257715,8.95000105591611,4.489759334476764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,3530881,92559.0,54137.0,1912,1,100,85.5,17.6,2330446.8,25585.4,561.6,,,40.718362,-73.99679300000001,2.0,41.0,4.426043520090656,4.448516375942715,2.8678989020441064,4.818667360250496,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13465,2974917,53500.0,53500.0,1959,1,100,47.5,8.3,908300.0,10189.0,143.9,,,,,,,3.828641396489095,3.8607297110405954,2.1162555148025524,3.8753590210565547,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5254,4937938,123885.0,123885.0,1973,1,100,44.5,7.7,99666.7,996.7,305.8,,,40.804468,-73.93526700000001,11.0,242.0,3.8066624897703196,3.7954891891721947,2.0412203288596382,5.130490255904535,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7815,4043337,69960.0,81620.0,1929,1,100,103.1,4.7,289321.9,2893.2,123.8,,,40.883013,-73.89400400000001,8.0,279.0,4.570578741218473,4.635699391022914,1.547562508716013,6.187647916839409,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7913,2715982,50929.0,56022.0,1928,1,100,,3.3,,,62.0,,,40.874455,-73.885574,7.0,413.0,4.229749199228304,,1.1939224684724346,5.130490255904535,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,4929393,72801.0,50805.0,2009,1,100,96.6,8.2,3255375.0,34915.3,133.4,5312.1,104.56,40.799,-73.944645,11.0,184.0,4.526126978647638,4.570578741218473,2.1041341542702074,5.152713392689245,8.577742516280281,4.649761069315966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
